Original Image Path,Label,Original Subset,Subset,Image Path
marvel/train/hulk/pic_111.jpg,hulk,train,train,dataset/train/hulk/pic_111.jpg
marvel/train/loki/pic_268.jpg,loki,train,train,dataset/train/loki/pic_268.jpg
marvel/train/ironman/pic_044.jpg,ironman,train,train,dataset/train/ironman/pic_044.jpg
marvel/train/thanos/pic_008.jpg,thanos,train,train,dataset/train/thanos/pic_008.jpg
marvel/train/thanos/pic_091.jpg,thanos,train,train,dataset/train/thanos/pic_091.jpg
marvel/train/hulk/pic_131.jpg,hulk,train,train,dataset/train/hulk/pic_131.jpg
marvel/train/loki/pic_153.jpg,loki,train,train,dataset/train/loki/pic_153.jpg
marvel/train/spider-man/pic_204.jpg,spider-man,train,train,dataset/train/spider-man/pic_204.jpg
marvel/train/ironman/pic_056.jpg,ironman,train,train,dataset/train/ironman/pic_056.jpg
marvel/train/loki/pic_066.jpg,loki,train,train,dataset/train/loki/pic_066.jpg
marvel/train/black widow/pic_338.jpg,black widow,train,train,dataset/train/black widow/pic_338.jpg
marvel/train/spider-man/pic_076.jpg,spider-man,train,train,dataset/train/spider-man/pic_076.jpg
marvel/train/thanos/pic_364.jpg,thanos,train,train,dataset/train/thanos/pic_364.jpg
marvel/train/captain america/pic_206.jpg,captain america,train,train,dataset/train/captain america/pic_206.jpg
marvel/train/loki/pic_178.jpg,loki,train,train,dataset/train/loki/pic_178.jpg
marvel/train/ironman/pic_205.jpg,ironman,train,train,dataset/train/ironman/pic_205.jpg
marvel/train/loki/pic_203.jpg,loki,train,train,dataset/train/loki/pic_203.jpg
marvel/train/captain america/pic_014.jpg,captain america,train,train,dataset/train/captain america/pic_014.jpg
marvel/train/black widow/pic_230.jpg,black widow,train,train,dataset/train/black widow/pic_230.jpg
marvel/train/spider-man/pic_351.jpg,spider-man,train,train,dataset/train/spider-man/pic_351.jpg
marvel/train/ironman/pic_117.jpg,ironman,train,train,dataset/train/ironman/pic_117.jpg
marvel/train/thanos/pic_033.jpg,thanos,train,train,dataset/train/thanos/pic_033.jpg
marvel/train/captain america/pic_289.jpg,captain america,train,train,dataset/train/captain america/pic_289.jpg
marvel/train/ironman/pic_384.jpg,ironman,train,train,dataset/train/ironman/pic_384.jpg
marvel/train/ironman/pic_034.jpg,ironman,train,train,dataset/train/ironman/pic_034.jpg
marvel/train/thanos/pic_363.jpg,thanos,train,train,dataset/train/thanos/pic_363.jpg
marvel/train/thanos/pic_389.jpg,thanos,train,train,dataset/train/thanos/pic_389.jpg
marvel/train/spider-man/pic_248.jpg,spider-man,train,train,dataset/train/spider-man/pic_248.jpg
marvel/train/black widow/pic_273.jpg,black widow,train,train,dataset/train/black widow/pic_273.jpg
marvel/train/loki/pic_246.jpg,loki,train,train,dataset/train/loki/pic_246.jpg
marvel/train/spider-man/pic_347.jpg,spider-man,train,train,dataset/train/spider-man/pic_347.jpg
marvel/train/thanos/pic_036.jpg,thanos,train,train,dataset/train/thanos/pic_036.jpg
marvel/train/black widow/pic_024.jpg,black widow,train,train,dataset/train/black widow/pic_024.jpg
marvel/train/black widow/pic_033.jpg,black widow,train,train,dataset/train/black widow/pic_033.jpg
marvel/train/doctor strange/pic_340.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_340.jpg
marvel/train/captain america/pic_341.jpg,captain america,train,train,dataset/train/captain america/pic_341.jpg
marvel/train/captain america/pic_269.jpg,captain america,train,train,dataset/train/captain america/pic_269.jpg
marvel/train/doctor strange/pic_134.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_134.jpg
marvel/train/spider-man/pic_275.jpg,spider-man,train,train,dataset/train/spider-man/pic_275.jpg
marvel/train/captain america/pic_279.jpg,captain america,train,train,dataset/train/captain america/pic_279.jpg
marvel/train/ironman/pic_343.jpg,ironman,train,train,dataset/train/ironman/pic_343.jpg
marvel/train/ironman/pic_218.jpg,ironman,train,train,dataset/train/ironman/pic_218.jpg
marvel/train/black widow/pic_042.jpg,black widow,train,train,dataset/train/black widow/pic_042.jpg
marvel/train/hulk/pic_073.jpg,hulk,train,train,dataset/train/hulk/pic_073.jpg
marvel/train/hulk/pic_089.jpg,hulk,train,train,dataset/train/hulk/pic_089.jpg
marvel/train/doctor strange/pic_098.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_098.jpg
marvel/train/hulk/pic_175.jpg,hulk,train,train,dataset/train/hulk/pic_175.jpg
marvel/train/black widow/pic_327.jpg,black widow,train,train,dataset/train/black widow/pic_327.jpg
marvel/train/hulk/pic_052.jpg,hulk,train,train,dataset/train/hulk/pic_052.jpg
marvel/train/doctor strange/pic_259.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_259.jpg
marvel/train/doctor strange/pic_337.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_337.jpg
marvel/train/thanos/pic_209.jpg,thanos,train,train,dataset/train/thanos/pic_209.jpg
marvel/train/doctor strange/pic_021.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_021.jpg
marvel/train/loki/pic_370.jpg,loki,train,train,dataset/train/loki/pic_370.jpg
marvel/train/doctor strange/pic_284.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_284.jpg
marvel/train/thanos/pic_134.jpg,thanos,train,train,dataset/train/thanos/pic_134.jpg
marvel/train/ironman/pic_138.jpg,ironman,train,train,dataset/train/ironman/pic_138.jpg
marvel/train/doctor strange/pic_394.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_394.jpg
marvel/train/hulk/pic_385.jpg,hulk,train,train,dataset/train/hulk/pic_385.jpg
marvel/train/hulk/pic_009.jpg,hulk,train,train,dataset/train/hulk/pic_009.jpg
marvel/train/hulk/pic_062.jpg,hulk,train,train,dataset/train/hulk/pic_062.jpg
marvel/train/spider-man/pic_047.jpg,spider-man,train,train,dataset/train/spider-man/pic_047.jpg
marvel/train/ironman/pic_269.jpg,ironman,train,train,dataset/train/ironman/pic_269.jpg
marvel/train/hulk/pic_053.jpg,hulk,train,train,dataset/train/hulk/pic_053.jpg
marvel/train/spider-man/pic_137.jpg,spider-man,train,train,dataset/train/spider-man/pic_137.jpg
marvel/train/ironman/pic_109.jpg,ironman,train,train,dataset/train/ironman/pic_109.jpg
marvel/train/ironman/pic_172.jpg,ironman,train,train,dataset/train/ironman/pic_172.jpg
marvel/train/doctor strange/pic_346.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_346.jpg
marvel/train/doctor strange/pic_293.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_293.jpg
marvel/train/doctor strange/pic_227.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_227.jpg
marvel/train/hulk/pic_004.jpg,hulk,train,train,dataset/train/hulk/pic_004.jpg
marvel/train/hulk/pic_272.jpg,hulk,train,train,dataset/train/hulk/pic_272.jpg
marvel/train/spider-man/pic_254.jpg,spider-man,train,train,dataset/train/spider-man/pic_254.jpg
marvel/train/loki/pic_061.jpg,loki,train,train,dataset/train/loki/pic_061.jpg
marvel/train/loki/pic_007.jpg,loki,train,train,dataset/train/loki/pic_007.jpg
marvel/train/doctor strange/pic_324.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_324.jpg
marvel/train/hulk/pic_105.jpg,hulk,train,train,dataset/train/hulk/pic_105.jpg
marvel/train/doctor strange/pic_398.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_398.jpg
marvel/train/doctor strange/pic_216.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_216.jpg
marvel/train/spider-man/pic_350.jpg,spider-man,train,train,dataset/train/spider-man/pic_350.jpg
marvel/train/black widow/pic_048.jpg,black widow,train,train,dataset/train/black widow/pic_048.jpg
marvel/train/hulk/pic_309.jpg,hulk,train,train,dataset/train/hulk/pic_309.jpg
marvel/train/ironman/pic_233.jpg,ironman,train,train,dataset/train/ironman/pic_233.jpg
marvel/train/ironman/pic_171.jpg,ironman,train,train,dataset/train/ironman/pic_171.jpg
marvel/train/black widow/pic_021.jpg,black widow,train,train,dataset/train/black widow/pic_021.jpg
marvel/train/black widow/pic_179.jpg,black widow,train,train,dataset/train/black widow/pic_179.jpg
marvel/train/thanos/pic_054.jpg,thanos,train,train,dataset/train/thanos/pic_054.jpg
marvel/train/loki/pic_290.jpg,loki,train,train,dataset/train/loki/pic_290.jpg
marvel/train/loki/pic_094.jpg,loki,train,train,dataset/train/loki/pic_094.jpg
marvel/train/spider-man/pic_306.jpg,spider-man,train,train,dataset/train/spider-man/pic_306.jpg
marvel/train/ironman/pic_270.jpg,ironman,train,train,dataset/train/ironman/pic_270.jpg
marvel/train/spider-man/pic_311.jpg,spider-man,train,train,dataset/train/spider-man/pic_311.jpg
marvel/train/doctor strange/pic_058.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_058.jpg
marvel/train/ironman/pic_375.jpg,ironman,train,train,dataset/train/ironman/pic_375.jpg
marvel/train/hulk/pic_258.jpg,hulk,train,train,dataset/train/hulk/pic_258.jpg
marvel/train/thanos/pic_075.jpg,thanos,train,train,dataset/train/thanos/pic_075.jpg
marvel/train/captain america/pic_372.jpg,captain america,train,train,dataset/train/captain america/pic_372.jpg
marvel/train/spider-man/pic_390.jpg,spider-man,train,train,dataset/train/spider-man/pic_390.jpg
marvel/train/thanos/pic_213.jpg,thanos,train,train,dataset/train/thanos/pic_213.jpg
marvel/train/hulk/pic_176.jpg,hulk,train,train,dataset/train/hulk/pic_176.jpg
marvel/train/loki/pic_154.jpg,loki,train,train,dataset/train/loki/pic_154.jpg
marvel/train/spider-man/pic_067.jpg,spider-man,train,train,dataset/train/spider-man/pic_067.jpg
marvel/train/hulk/pic_264.jpg,hulk,train,train,dataset/train/hulk/pic_264.jpg
marvel/train/loki/pic_388.jpg,loki,train,train,dataset/train/loki/pic_388.jpg
marvel/train/loki/pic_090.jpg,loki,train,train,dataset/train/loki/pic_090.jpg
marvel/train/loki/pic_048.jpg,loki,train,train,dataset/train/loki/pic_048.jpg
marvel/train/ironman/pic_004.jpg,ironman,train,train,dataset/train/ironman/pic_004.jpg
marvel/train/loki/pic_252.jpg,loki,train,train,dataset/train/loki/pic_252.jpg
marvel/train/thanos/pic_179.jpg,thanos,train,train,dataset/train/thanos/pic_179.jpg
marvel/train/spider-man/pic_017.jpg,spider-man,train,train,dataset/train/spider-man/pic_017.jpg
marvel/train/ironman/pic_065.jpg,ironman,train,train,dataset/train/ironman/pic_065.jpg
marvel/train/captain america/pic_322.jpg,captain america,train,train,dataset/train/captain america/pic_322.jpg
marvel/train/captain america/pic_115.jpg,captain america,train,train,dataset/train/captain america/pic_115.jpg
marvel/train/black widow/pic_096.jpg,black widow,train,train,dataset/train/black widow/pic_096.jpg
marvel/train/ironman/pic_140.jpg,ironman,train,train,dataset/train/ironman/pic_140.jpg
marvel/train/hulk/pic_036.jpg,hulk,train,train,dataset/train/hulk/pic_036.jpg
marvel/train/doctor strange/pic_412.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_412.jpg
marvel/train/spider-man/pic_218.jpg,spider-man,train,train,dataset/train/spider-man/pic_218.jpg
marvel/train/ironman/pic_365.jpg,ironman,train,train,dataset/train/ironman/pic_365.jpg
marvel/train/thanos/pic_171.jpg,thanos,train,train,dataset/train/thanos/pic_171.jpg
marvel/train/loki/pic_173.jpg,loki,train,train,dataset/train/loki/pic_173.jpg
marvel/train/black widow/pic_301.jpg,black widow,train,train,dataset/train/black widow/pic_301.jpg
marvel/train/doctor strange/pic_015.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_015.jpg
marvel/train/hulk/pic_149.jpg,hulk,train,train,dataset/train/hulk/pic_149.jpg
marvel/train/loki/pic_093.jpg,loki,train,train,dataset/train/loki/pic_093.jpg
marvel/train/hulk/pic_326.jpg,hulk,train,train,dataset/train/hulk/pic_326.jpg
marvel/train/loki/pic_362.jpg,loki,train,train,dataset/train/loki/pic_362.jpg
marvel/train/hulk/pic_324.jpg,hulk,train,train,dataset/train/hulk/pic_324.jpg
marvel/train/hulk/pic_136.jpg,hulk,train,train,dataset/train/hulk/pic_136.jpg
marvel/train/ironman/pic_386.jpg,ironman,train,train,dataset/train/ironman/pic_386.jpg
marvel/train/ironman/pic_240.jpg,ironman,train,train,dataset/train/ironman/pic_240.jpg
marvel/train/thanos/pic_136.jpg,thanos,train,train,dataset/train/thanos/pic_136.jpg
marvel/train/loki/pic_363.jpg,loki,train,train,dataset/train/loki/pic_363.jpg
marvel/train/hulk/pic_100.jpg,hulk,train,train,dataset/train/hulk/pic_100.jpg
marvel/train/thanos/pic_230.jpg,thanos,train,train,dataset/train/thanos/pic_230.jpg
marvel/train/captain america/pic_309.jpg,captain america,train,train,dataset/train/captain america/pic_309.jpg
marvel/train/black widow/pic_046.jpg,black widow,train,train,dataset/train/black widow/pic_046.jpg
marvel/train/thanos/pic_204.jpg,thanos,train,train,dataset/train/thanos/pic_204.jpg
marvel/train/loki/pic_125.jpg,loki,train,train,dataset/train/loki/pic_125.jpg
marvel/train/spider-man/pic_312.jpg,spider-man,train,train,dataset/train/spider-man/pic_312.jpg
marvel/train/captain america/pic_021.jpg,captain america,train,train,dataset/train/captain america/pic_021.jpg
marvel/train/ironman/pic_362.jpg,ironman,train,train,dataset/train/ironman/pic_362.jpg
marvel/train/loki/pic_043.jpg,loki,train,train,dataset/train/loki/pic_043.jpg
marvel/train/black widow/pic_215.jpg,black widow,train,train,dataset/train/black widow/pic_215.jpg
marvel/train/hulk/pic_379.jpg,hulk,train,train,dataset/train/hulk/pic_379.jpg
marvel/train/thanos/pic_073.jpg,thanos,train,train,dataset/train/thanos/pic_073.jpg
marvel/train/hulk/pic_125.jpg,hulk,train,train,dataset/train/hulk/pic_125.jpg
marvel/train/doctor strange/pic_149.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_149.jpg
marvel/train/doctor strange/pic_161.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_161.jpg
marvel/train/black widow/pic_288.jpg,black widow,train,train,dataset/train/black widow/pic_288.jpg
marvel/train/black widow/pic_326.jpg,black widow,train,train,dataset/train/black widow/pic_326.jpg
marvel/train/thanos/pic_089.jpg,thanos,train,train,dataset/train/thanos/pic_089.jpg
marvel/train/spider-man/pic_142.jpg,spider-man,train,train,dataset/train/spider-man/pic_142.jpg
marvel/train/hulk/pic_133.jpg,hulk,train,train,dataset/train/hulk/pic_133.jpg
marvel/train/spider-man/pic_343.jpg,spider-man,train,train,dataset/train/spider-man/pic_343.jpg
marvel/train/thanos/pic_160.jpg,thanos,train,train,dataset/train/thanos/pic_160.jpg
marvel/train/captain america/pic_112.jpg,captain america,train,train,dataset/train/captain america/pic_112.jpg
marvel/train/captain america/pic_242.jpg,captain america,train,train,dataset/train/captain america/pic_242.jpg
marvel/train/hulk/pic_316.jpg,hulk,train,train,dataset/train/hulk/pic_316.jpg
marvel/train/captain america/pic_023.jpg,captain america,train,train,dataset/train/captain america/pic_023.jpg
marvel/train/black widow/pic_003.jpg,black widow,train,train,dataset/train/black widow/pic_003.jpg
marvel/train/captain america/pic_177.jpg,captain america,train,train,dataset/train/captain america/pic_177.jpg
marvel/train/black widow/pic_302.jpg,black widow,train,train,dataset/train/black widow/pic_302.jpg
marvel/train/doctor strange/pic_123.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_123.jpg
marvel/train/loki/pic_050.jpg,loki,train,train,dataset/train/loki/pic_050.jpg
marvel/train/captain america/pic_080.jpg,captain america,train,train,dataset/train/captain america/pic_080.jpg
marvel/train/ironman/pic_141.jpg,ironman,train,train,dataset/train/ironman/pic_141.jpg
marvel/train/spider-man/pic_381.jpg,spider-man,train,train,dataset/train/spider-man/pic_381.jpg
marvel/train/hulk/pic_042.jpg,hulk,train,train,dataset/train/hulk/pic_042.jpg
marvel/train/spider-man/pic_111.jpg,spider-man,train,train,dataset/train/spider-man/pic_111.jpg
marvel/train/spider-man/pic_297.jpg,spider-man,train,train,dataset/train/spider-man/pic_297.jpg
marvel/train/black widow/pic_136.jpg,black widow,train,train,dataset/train/black widow/pic_136.jpg
marvel/train/spider-man/pic_035.jpg,spider-man,train,train,dataset/train/spider-man/pic_035.jpg
marvel/train/hulk/pic_288.jpg,hulk,train,train,dataset/train/hulk/pic_288.jpg
marvel/train/ironman/pic_378.jpg,ironman,train,train,dataset/train/ironman/pic_378.jpg
marvel/train/spider-man/pic_280.jpg,spider-man,train,train,dataset/train/spider-man/pic_280.jpg
marvel/train/spider-man/pic_136.jpg,spider-man,train,train,dataset/train/spider-man/pic_136.jpg
marvel/train/captain america/pic_225.jpg,captain america,train,train,dataset/train/captain america/pic_225.jpg
marvel/train/black widow/pic_059.jpg,black widow,train,train,dataset/train/black widow/pic_059.jpg
marvel/train/hulk/pic_012.jpg,hulk,train,train,dataset/train/hulk/pic_012.jpg
marvel/train/thanos/pic_218.jpg,thanos,train,train,dataset/train/thanos/pic_218.jpg
marvel/train/black widow/pic_061.jpg,black widow,train,train,dataset/train/black widow/pic_061.jpg
marvel/train/black widow/pic_388.jpg,black widow,train,train,dataset/train/black widow/pic_388.jpg
marvel/train/doctor strange/pic_167.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_167.jpg
marvel/train/ironman/pic_293.jpg,ironman,train,train,dataset/train/ironman/pic_293.jpg
marvel/train/loki/pic_228.jpg,loki,train,train,dataset/train/loki/pic_228.jpg
marvel/train/captain america/pic_356.jpg,captain america,train,train,dataset/train/captain america/pic_356.jpg
marvel/train/black widow/pic_227.jpg,black widow,train,train,dataset/train/black widow/pic_227.jpg
marvel/train/hulk/pic_299.jpg,hulk,train,train,dataset/train/hulk/pic_299.jpg
